id,No_voie,Code_type_de_voie,Type_de_voie,Code_voie,Voie,Code_postal,Surface_premier_lot,Surface_reelle_bati,Nombre_lots,Nombre_pieces_principales,Surface_terrain,Code_type_local,code_commune
25414,75,0,RUE,110,DES ARDENNES,93290.0,"75,58",82,2,4,,1,25414
25415,12,0,RUE,2150,PAUL LEGARROIS,93150.0,"21,7",21,1,1,,2,25415
25416,12,0,RUE,2150,PAUL LEGARROIS,93150.0,"21,58",21,1,1,,2,25416
25417,75,0,RUE,2010,LEGENDRE,93600.0,"64,78",64,4,3,,2,25417
25418,10,35,PAS,894,DES TISSERANDS,93390.0,"87,13",90,1,5,,1,25418
25419,25,1,AV,2490,VAUBAN,93190.0,"47,22",46,2,2,,2,25419
25420,4,2,ALL,152,COURT SAINT ETIENNE,93410.0,"43,28",43,1,2,,2,25420
25421,5,0,RUE,1105,PIERRE BROSSOLETTE,93290.0,"93,92",93,2,5,,2,25421
25422,106,0,RUE,320,DE MEAUX,93410.0,"49,29",47,1,2,,2,25422
25423,2,1,AV,720,DU GROS CHENE,93270.0,"66,85",61,1,3,,2,25423
25424,156,0,RUE,320,DE MEAUX,93410.0,"41,82",40,1,2,,2,25424
25425,5,1,AV,10,ALBERT SARRAUT,93290.0,"28,06",28,1,2,,2,25425
25426,63,1,AV,1960,PAUL BERT,93190.0,"31,48",32,1,1,,2,25426
25427,15,10,IMP,1100,GAMBETTA,93190.0,"68,28",62,1,3,,1,25427
25428,47,1,AV,910,JEAN JAURES,93270.0,"23,26",31,1,1,,2,25428
25429,210,1,AV,1245,DU HUIT MAI 1945,93150.0,"59,41",60,2,4,,2,25429
25430,2,2,ALL,333,FRANCOIS RABELAIS,93390.0,"56,03",56,2,3,,2,25430
25431,30,1,AV,1091,PIERRE BEREGOVOY,93420.0,"33,81",50,1,2,,2,25431
25432,3,2,ALL,1244,MARYSE HILSZ,93270.0,"85,78",80,1,4,,2,25432
25433,32,1,AV,570,DE LA GARE,93420.0,"23,35",26,1,1,,2,25433
25434,32,15,BD,1740,MAURICE BERTEAUX,93190.0,"64,59",65,2,3,,2,25434
25435,18,1,AV,1180,HENRI BARBUSSE,93150.0,"26,46",26,1,1,,2,25435
25436,9001,1,AV,1060,P VAILLANT COUTURIER,93420.0,"71,19",70,2,4,,2,25436
25437,21,1,AV,230,EDOUARD BRANLY,93420.0,"46,83",56,1,3,,2,25437
25438,33,0,RUE,200,BIR HAKEIM,93270.0,"20,01",22,1,1,,2,25438
25439,75,1,AV,185,DU GEN CHARLES DE GAULLE,93410.0,"71,37",71,1,3,,2,25439
25440,79,1,AV,185,DU GEN CHARLES DE GAULLE,93410.0,"70,24",70,1,3,,2,25440
25441,2,1,AV,2090,QUESNAY,93190.0,"39,52",39,2,2,,2,25441
25442,79,1,AV,185,DU GEN CHARLES DE GAULLE,93410.0,"85,23",85,1,4,,2,25442
25443,1,1,AV,335,CAMILLE DESMOULINS,93190.0,"32,23",32,2,1,,2,25443
25444,13,1,AV,1060,P VAILLANT COUTURIER,93420.0,"100,84",101,2,5,,1,25444
25445,49,0,RUE,460,DU DOCTEUR ROUX,93270.0,"58,43",58,2,3,,2,25445
25446,29,0,RUE,240,DE BRETAGNE,93270.0,"26,77",38,1,1,,2,25446
25447,40,1,AV,1000,LIEGEARD,93270.0,"51,7",48,1,3,,2,25447
25448,10,1,AV,240,BUFFON,93420.0,"24,9",30,1,1,,2,25448
25449,29,1,AV,615,DU CONSUL GEN NORDLING,93190.0,28,29,1,1,,2,25449
25450,9001,18,RES,A090,VALLEE DES ANGES,93390.0,"53,51",58,2,3,,2,25450
25451,8,1,AV,1770,JEAN JACQUES ROUSSEAU,93600.0,132,80,1,3,,1,25451
25452,42,0,RUE,290,DE LA MARE NEUVE,93410.0,"84,7",85,1,4,,2,25452
25453,12,1,AV,1008,PABLO PICASSO,93420.0,"46,95",63,1,2,,2,25453
25454,21,0,RUE,3065,REMBRANDT,93600.0,"80,27",80,1,4,,1,25454
25455,3,12,PL,155,DU CHATEAU,93390.0,"58,75",60,2,4,,2,25455
25456,52,2,ALL,470,DES CHARMILLES,93190.0,"27,91",27,1,1,,2,25456
25457,53,1,AV,2720,DES PAVILLONS SOUS BOIS,93600.0,"44,9",43,2,2,,2,25457
25458,133,1,AV,673,GILBERT BERGER,93290.0,"69,86",70,2,3,,2,25458
25459,22,1,AV,1685,DU MAL LECLERC,93190.0,"20,41",19,1,1,,2,25459
25460,50,1,AV,185,DU GEN CHARLES DE GAULLE,93410.0,"41,38",39,1,2,,2,25460
25461,50,1,AV,1685,DU MAL LECLERC,93190.0,"52,72",53,2,3,,2,25461
25462,98,1,AV,1500,DES PRIMEVERES,93270.0,"84,74",71,1,4,,1,25462
25463,25,15,BD,2020,LEFEVRE,93600.0,"18,75",18,2,1,,2,25463
25464,1,2,ALL,1244,MARYSE HILSZ,93270.0,"67,58",65,1,3,,2,25464
25465,32,15,BD,723,DE L HOTEL DE VILLE,93290.0,"69,02",69,1,4,,2,25465
25466,56,8,,200,SIXIEME AVENUE,93290.0,"69,17",81,1,4,,1,25466
25467,26,2,ALL,580,DU CLOCHER D AULNAY,93190.0,"25,87",26,2,2,,2,25467
25468,11,0,RUE,2435,DES MIMOSAS,93600.0,"47,03",47,2,2,,2,25468
25469,26,0,RUE,1333,ERIC TABARLY,93420.0,"75,68",74,1,4,,1,25469
25470,15,2,ALL,2230,DE ROSNY,93190.0,"27,6",28,1,1,,2,25470
25471,15,2,ALL,2520,VICTOIRE LEMEAUX,93190.0,"24,34",24,1,1,,2,25471
25472,21,0,RUE,830,DU CDT BRASSEUR,93600.0,"44,46",44,2,2,,2,25472
25473,30,0,RUE,880,LOUIS ESCHARD,93290.0,"49,56",49,1,2,,2,25473
25474,11,1,AV,38,ANDRE TOUTAIN,93270.0,"63,55",64,1,3,,2,25474
25475,3,2,ALL,684,P ET M CURIE,93390.0,"55,74",56,2,3,,2,25475
25476,37,1,AV,1330,JEAN JACQUES ROUSSEAU,93190.0,"39,4",39,2,2,,2,25476
25477,1,2,ALL,936,VICTOR HUGO,93390.0,56,56,2,3,,2,25477
25478,6,1,AV,1008,PABLO PICASSO,93420.0,"78,79",79,1,3,,2,25478
25479,5,2,ALL,2360,SUDROT,93190.0,"48,62",49,1,2,,2,25479
25480,66,1,AV,1245,DU HUIT MAI 1945,93150.0,"33,07",15,1,1,,2,25480
25481,38,0,RUE,320,DE MEAUX,93410.0,58,58,1,3,,2,25481
25482,11,1,AV,50,AUGUSTE BLANQUI,93420.0,"31,31",30,1,1,,2,25482
25483,44,0,RUE,340,JEAN MOULIN,93470.0,"58,62",53,1,3,,1,25483
25484,28,0,RUE,1320,FERNAND HERBAUT,93600.0,"50,74",53,1,3,,2,25484
25485,5,2,ALL,940,FAIDHERBE,93190.0,"81,7",80,1,3,,2,25485
25486,15,2,ALL,940,FAIDHERBE,93190.0,"86,53",86,2,4,,2,25486
25487,1,1,AV,2090,QUESNAY,93190.0,"29,14",31,2,1,,2,25487
25488,33,0,RUE,85,AMEDEE DUNOIS,93190.0,"82,41",68,1,3,,2,25488
25489,30,1,AV,175,BERLIOZ,93270.0,"79,64",80,1,4,,2,25489
25490,91,1,AV,2510,DE NONNEVILLE,93600.0,"21,8",42,1,3,,2,25490
25491,5,2,ALL,3163,DES ROSEAUX,93600.0,"78,08",80,1,4,,2,25491
25492,11,2,ALL,1240,DU GROS CHENE,93190.0,"30,03",30,1,1,,2,25492
25493,2,2,ALL,1365,URBAIN LE VERRIER,93420.0,"93,58",86,2,4,,2,25493
25494,7,0,RUE,1105,PIERRE BROSSOLETTE,93290.0,"81,38",82,2,4,,2,25494
25495,52,1,AV,140,ARISTIDE BRIAND,93190.0,"79,3",79,2,4,,2,25495
25496,7,2,ALL,893,DES TILLEULS,93390.0,"35,4",36,2,2,,2,25496
25497,38,8,,200,SIXIEME AVENUE,93290.0,"39,56",42,1,2,,2,25497
25498,9001,18,RES,A090,VALLEE DES ANGES,93390.0,"68,52",72,2,4,,2,25498
25499,1,0,RUE,1450,KLEBER,93150.0,"79,75",72,5,4,,1,25499
25500,21,1,AV,3295,DE SAVIGNY,93600.0,"71,24",69,2,4,,2,25500
25501,1,0,RUE,3140,ROGER SALENGRO,93600.0,"34,22",34,2,2,,2,25501
25502,30,0,RUE,2240,SAINT CLAUDE,93190.0,"46,92",46,2,2,,2,25502
25503,1,1,AV,720,DESCARTES,93150.0,"46,13",54,1,3,,2,25503
25504,30,0,RUE,1185,GEORGES CLEMENCEAU,93190.0,"54,09",54,2,2,,2,25504
25505,4,5,CHE,750,DES POSTES,93390.0,"69,97",72,1,3,,2,25505
25506,20,1,AV,1200,DU MAL LYAUTEY,93270.0,"72,5",68,1,4,,1,25506
25507,42,2,ALL,1820,MONTPENSIER,93190.0,"31,48",31,2,1,,2,25507
25508,26,1,AV,590,DU GENERAL DE LESTRAIN,93420.0,"59,29",66,1,3,,2,25508
25509,40,1,AV,1100,DUMONT,93600.0,"78,19",80,1,4,,2,25509
25510,21,2,ALL,935,VVE LINDET GIRARD,93390.0,"55,21",55,2,3,,2,25510
25511,12,0,RUE,1150,DES ECOLES,93600.0,"21,05",20,1,1,,2,25511
25512,1,2,ALL,412,HONORE DE BALZAC,93390.0,"66,03",66,2,4,,2,25512
25513,4,0,RUE,1900,PACHOT LAINE,93190.0,"28,9",28,1,1,,2,25513
25514,39,0,RUE,3065,REMBRANDT,93600.0,"107,2",90,1,5,,1,25514
25515,73,1,AV,2500,DE MUN,93600.0,"39,38",43,2,2,,2,25515
25516,7,2,ALL,1047,DU DOC DUPUYTREN,93600.0,"74,31",75,1,3,,2,25516
25517,6,5,CHE,280,DES FAUVETTES,93470.0,82,82,1,5,,1,25517
25518,71,1,AV,185,DU GEN CHARLES DE GAULLE,93410.0,"56,35",56,1,2,,2,25518
25519,14,0,RUE,920,EUGENE MASSE,93190.0,"48,1",51,2,3,,2,25519
25520,39,1,AV,120,ANATOLE FRANCE,93600.0,"84,79",84,1,4,,2,25520
25521,63,1,AV,140,ARISTIDE BRIAND,93190.0,"44,06",52,2,2,,2,25521
25522,11,2,ALL,893,DES TILLEULS,93390.0,"102,53",103,2,5,,2,25522
25523,9001,18,RES,A060,LE HAMEAU DE L ETANG,93470.0,"67,39",68,2,3,,2,25523
25524,8,2,ALL,1190,GERMAINE,93190.0,"43,31",49,1,2,,2,25524
25525,10,2,ALL,877,JACQUES DECOUR,93270.0,"91,99",96,1,5,,2,25525
25526,2,1,AV,1880,JULES JOUY,93600.0,"74,06",74,2,4,,2,25526
25527,22,15,BD,440,CHANZY,93190.0,"58,05",58,2,3,,2,25527
25528,29,1,AV,615,DU CONSUL GEN NORDLING,93190.0,"32,24",33,1,1,,2,25528
25529,8,0,RUE,2780,VEUVE BOUQUIN,93150.0,45,44,1,2,,2,25529
25530,164,1,AV,2440,DE LA REPUBLIQUE,93150.0,"63,87",63,1,3,,2,25530
25531,72,15,BD,670,CHARLES FLOQUET,93600.0,"86,18",88,1,5,,1,25531
25532,8,1,AV,175,BERLIOZ,93270.0,"79,63",80,1,4,,2,25532
25533,19,2,ALL,733,JEAN BAPTISTE DU CERCEAU,93290.0,"52,47",49,2,2,,2,25533
25534,4,0,RUE,840,DU CDT GUILBAUD,93600.0,"60,38",56,1,3,,2,25534
25535,49,1,AV,1260,MAURICE METAIS,93270.0,"93,25",68,1,4,273,1,25535
25536,7,0,RUE,1150,DES ECOLES,93600.0,"49,3",49,2,3,,2,25536
25537,17,1,AV,2230,MADELEINE,93600.0,"51,02",63,1,4,,1,25537
25538,40,1,AV,1000,LIEGEARD,93270.0,"45,09",46,1,3,,2,25538
25539,1,2,ALL,936,VICTOR HUGO,93390.0,"66,74",66,2,4,,2,25539
25540,11,0,RUE,2580,ONZE NOVEMBRE,93600.0,"40,03",45,1,2,,2,25540
25541,4,2,ALL,257,DUPERREY,93330.0,"96,24",97,2,5,,2,25541
25542,1,0,RUE,40,DU BEL AIR,93360.0,"63,08",64,2,4,,2,25542
25543,35,1,AV,2840,SAINTE FOY,93220.0,"106,31",90,1,4,115,1,25543
25544,4,2,ALL,1279,JOSEPHINE,93160.0,"77,93",77,1,4,,2,25544
25545,46,22,PROM,490,MARX DORMOY,93460.0,33,35,1,2,,2,25545
25546,8,2,ALL,1694,DE LA NOISERAIE,93160.0,"63,68",54,1,2,,2,25546
25547,7,1,AV,2390,VICTOR BASCH,93160.0,"32,76",33,1,1,,2,25547
25548,4,0,RUE,1495,DU MARCHE,93160.0,"24,05",24,1,1,,2,25548
25549,23,2,ALL,140,DES BOSQUETS,93340.0,"35,5",37,2,2,,2,25549
25550,39,1,AV,880,THIERS,93340.0,"60,22",55,1,3,,2,25550
25551,19,1,AV,488,DU MARECHAL JOFFRE,93460.0,"75,28",75,1,3,,2,25551
25552,3,51,SQ,3205,XAVIER MONTENY,93220.0,"72,92",71,2,4,,2,25552
25553,8,2,ALL,935,DES PLUMERAIES,93330.0,"68,4",67,2,4,,2,25553
25554,36,2,ALL,200,DU CHATEAU D EAU,93340.0,"17,25",20,1,1,,2,25554
25555,214,2,ALL,2170,DE MONTFERMEIL,93220.0,"60,59",60,1,3,,2,25555
25556,93,15,BD,690,DE L OUEST,93340.0,"49,34",51,2,2,,2,25556
25557,4,9,MAIL,510,DU CLOS SAINT VINCENT,93160.0,"83,2",83,1,4,,2,25557
25558,10,2,ALL,1418,LOUIS ARAGON,93160.0,"18,03",18,1,1,,2,25558
25559,2,0,RUE,925,PAUL CORLIN,93360.0,"46,68",46,2,2,,2,25559
25560,122,1,AV,800,DE LA RESISTANCE,93340.0,"45,26",40,2,2,,2,25560
25561,7,0,RUE,925,PAUL CORLIN,93360.0,"62,27",62,3,3,,2,25561
25562,9001,0,RUE,2150,DE LA MONTAGNE SAVART,93220.0,"10,29",10,1,1,,2,25562
25563,28,0,RUE,420,GAMBETTA,93330.0,"32,48",33,3,2,,2,25563
25564,17,1,AV,1650,JULES FERRY,93220.0,62,66,1,3,,1,25564
25565,20,15,BD,2200,SOUCHET,93160.0,"25,6",25,2,1,,2,25565
25566,172,0,RUE,860,PAUL ET CAMILLE THOMOUX,93330.0,"46,66",50,1,2,,2,25566
25567,3,0,RUE,1512,DU MARECHAL JUIN,93160.0,"46,25",45,1,2,,2,25567
25568,9001,18,RES,A080,VICTOR HUGO,93370.0,"74,24",74,2,5,,2,25568
25569,34,1,AV,610,GEORGES CLEMENCEAU,93360.0,"72,89",72,2,3,,2,25569
25570,2,12,PL,805,JACQUELINE AURIOL,93370.0,"39,16",39,1,2,,2,25570
25571,5,0,RUE,950,DU PORT,93330.0,"75,34",75,1,4,,2,25571
25572,57,2,ALL,490,JARDIN ANGLAIS,93340.0,"66,14",60,1,3,,2,25572
25573,8,10,IMP,13,ANTOINE WATTEAU,93360.0,"62,38",62,2,3,,2,25573
25574,5,0,RUE,950,DU PORT,93330.0,"78,53",78,1,4,,2,25574
25575,1,0,RUE,290,DES FOUGERES,93460.0,"48,89",50,2,3,,2,25575
25576,26,1,AV,181,DU CENTRE PROLONGEE,93360.0,"68,69",68,2,3,,2,25576
25577,69,1,AV,1170,VICTOR HUGO,93360.0,"22,9",45,2,3,,2,25577
25578,5,2,ALL,1694,DE LA NOISERAIE,93160.0,"35,4",35,1,1,,2,25578
25579,34,2,ALL,870,THIELLEMENT,93340.0,"42,23",42,2,2,,2,25579
25580,29,1,AV,970,GABRIEL PERI,93160.0,"62,23",61,1,3,,2,25580
25581,8,2,ALL,320,DE L EGLISE,93340.0,"73,87",73,1,3,,2,25581
25582,28,1,AV,880,THIERS,93340.0,"74,67",76,2,4,,2,25582
25583,50,0,RUE,1165,THEOPHILE GAUBERT,93330.0,"76,7",76,1,3,,2,25583
25584,6,2,ALL,440,GAMBETTA,93340.0,"19,6",20,1,2,,2,25584
25585,156,1,AV,100,DES ARTS,93370.0,"36,9",40,1,3,,2,25585
25586,2,1,AV,643,LEON BLUM,93330.0,"52,22",57,1,2,,2,25586
25587,32,2,ALL,870,THIELLEMENT,93340.0,"67,3",68,2,3,,2,25587
25588,80,0,RUE,440,GASTON NAVAILLES,93330.0,"93,35",93,1,4,,2,25588
25589,14,1,AV,181,DU CENTRE PROLONGEE,93360.0,"66,85",66,2,3,,2,25589
25590,1,0,RUE,505,MAURICE RAVEL,93460.0,"26,84",26,1,1,,2,25590
25591,24,1,AV,1160,DES PERDRIX,93370.0,"81,69",80,1,4,,1,25591
25592,21,0,RUE,160,D AVRON,93220.0,"82,02",83,3,4,,2,25592
25593,106,1,AV,1490,HENRI BARBUSSE,93220.0,"65,61",63,1,3,,2,25593
25594,3,0,RUE,1777,PAUL BELMONDO,93160.0,"53,28",52,1,2,,2,25594
25595,13,1,AV,2470,DE LA PEPINIERE,93220.0,"22,09",21,1,1,,2,25595
25596,70,0,RUE,860,DU LAVOIR,93370.0,"78,9",81,1,4,,1,25596
25597,2,1,AV,930,PAUL DOUMER,93360.0,"102,37",103,2,5,,2,25597
25598,1,12,PL,455,GEN DE GAULLE,93340.0,"49,85",49,1,2,,2,25598
25599,1,2,ALL,844,DES SYCOMORES,93460.0,"100,98",100,1,5,,1,25599
25600,7,0,RUE,1665,DE LA MONTGOLFIERE,93160.0,"111,6",107,1,5,,1,25600
25601,14,1,AV,800,DE LA RESISTANCE,93340.0,"71,75",72,2,3,,2,25601
25602,85,1,AV,150,CARNOT,93360.0,"159,91",134,1,5,,1,25602
25603,3,0,RUE,2020,DE REIMS,93160.0,"79,28",80,2,4,,2,25603
25604,48,1,AV,800,DE LA RESISTANCE,93340.0,"12,65",14,2,1,,2,25604
25605,58,15,BD,600,DU MIDI,93340.0,"20,4",22,2,1,,2,25605
25606,37,1,AV,610,GEORGES CLEMENCEAU,93360.0,"39,77",37,1,2,,2,25606
25607,21,0,RUE,130,DES CAHOUETTES,93360.0,"91,13",91,1,4,,1,25607
25608,48,0,RUE,1320,DU GAL LECLERC,93220.0,"21,04",22,1,1,,2,25608
25609,18,0,RUE,130,DES CAHOUETTES,93360.0,"67,26",65,1,3,,2,25609
25610,119,1,AV,800,DE LA RESISTANCE,93340.0,"64,77",65,1,3,,2,25610
25611,27,2,ALL,1175,DU VAL DE MARNE,93330.0,"67,82",67,2,4,,2,25611
25612,19,0,RUE,280,DE L EGALITE,93330.0,"96,45",121,1,4,,1,25612
25613,70,1,AV,1420,DES TULIPES,93370.0,"80,7",79,1,3,,2,25613
25614,155,1,AV,705,DU MARECHAL LECLERC,93330.0,"63,74",63,1,3,,2,25614
25615,12,0,RUE,360,D ESTIENNE D ORVES,93330.0,"54,56",60,1,3,,1,25615
25616,4,15,BD,600,DU MIDI,93340.0,"67,91",79,2,3,,2,25616
25617,10,2,ALL,1418,LOUIS ARAGON,93160.0,"18,4",19,1,1,,2,25617
25618,8,1,AV,20,DES ABRICOTS,93370.0,"48,52",44,1,2,,2,25618
25619,1,0,RUE,505,MAURICE RAVEL,93460.0,"65,34",65,1,3,,2,25619
25620,103,15,BD,1500,DU MARECHAL FOCH,93160.0,"17,95",17,1,1,,2,25620
25621,11,0,RUE,2086,ROBERT SCHUMANN,93160.0,"82,11",88,1,4,,1,25621
25622,13,0,RUE,1000,DES MOULINS,93370.0,"80,48",81,1,4,,1,25622
25623,17,5,CHE,2710,DE LA RENARDIERE,93220.0,"95,43",85,1,3,,2,25623
25624,1,2,ALL,1694,DE LA NOISERAIE,93160.0,"89,9",82,1,4,,2,25624
25625,1,0,RUE,505,MAURICE RAVEL,93460.0,"47,75",47,1,2,,2,25625
25626,18,0,RUE,2040,DE LA REPUBLIQUE,93160.0,"19,01",18,1,1,,2,25626
25627,81,0,RUE,1320,DU GAL LECLERC,93220.0,"29,75",25,1,2,,2,25627
25628,2,2,ALL,2325,DU VAL FLEURI,93160.0,"54,57",55,2,3,,2,25628
25629,2,12,PL,871,DES FEDERES,93160.0,"114,17",114,1,5,,2,25629
25630,2,15,BD,70,DU BEL AIR,93460.0,"108,88",108,1,4,,2,25630
25631,3,0,RUE,1770,LEON BLUM,93220.0,"64,87",20,2,1,,2,25631
25632,3,0,RUE,1770,LEON BLUM,93220.0,"67,25",68,1,4,,2,25632
25633,2,0,RUE,2680,RAFFIN,93220.0,"31,86",32,1,2,,2,25633
25634,44,15,BD,580,GALLIENI,93360.0,"19,68",20,1,1,,2,25634
25635,178,0,RUE,860,PAUL ET CAMILLE THOMOUX,93330.0,"28,97",25,2,1,,2,25635
25636,34,2,ALL,870,THIELLEMENT,93340.0,"64,17",64,2,2,,2,25636
25637,3,3,RTE,1080,DE GOURNAY,93160.0,"94,27",93,1,4,337,1,25637
25638,1,0,RUE,420,GAMBETTA,93330.0,"78,71",77,1,4,,2,25638
25639,86,1,AV,760,EMILE COSSONNEAU,93160.0,"70,23",69,1,3,,2,25639
25640,103,15,BD,1500,DU MARECHAL FOCH,93160.0,"18,23",17,1,1,,2,25640
25641,18,0,RUE,2040,DE LA REPUBLIQUE,93160.0,"18,35",18,1,1,,2,25641
25642,13,12,PL,1415,LOUIS ARAGON,93160.0,"67,31",67,1,3,,2,25642
25643,18,0,RUE,2040,DE LA REPUBLIQUE,93160.0,"18,4",18,1,1,,2,25643
25644,15,61,SEN,1910,DES PIOTTES,93160.0,"34,07",33,2,1,,2,25644
25645,7,0,RUE,730,DE LA HALLE,93370.0,"23,48",24,1,1,,2,25645
25646,73,0,RUE,790,DU ONZE NOVEMBRE,93330.0,"83,04",83,1,4,,2,25646
25647,7,0,RUE,730,DE LA HALLE,93370.0,"36,49",35,1,2,,2,25647
25648,7,0,RUE,730,DE LA HALLE,93370.0,"31,85",35,2,2,,2,25648
25649,8,0,RUE,1270,WELTER,93330.0,"69,77",68,1,3,,2,25649
25650,38,0,RUE,935,EDOUARD MANET,93220.0,82,77,1,5,,1,25650
25651,50,1,AV,1040,GEORGES CLEMENCEAU,93160.0,"81,67",79,1,3,,2,25651
25652,12,0,RUE,1180,DE VOIZE,93360.0,"48,41",45,1,2,,2,25652
25653,6,0,RUE,1250,JEAN MOULIN,93160.0,"58,95",58,1,3,,2,25653
25654,18,0,RUE,2040,DE LA REPUBLIQUE,93160.0,"18,37",18,1,1,,2,25654
25655,7,12,PL,805,DE L DE TASSIGNY,93220.0,"50,43",50,2,2,,2,25655
25656,38,0,RUE,450,DELAGARDE,93370.0,"41,02",41,1,2,,2,25656
25657,14,0,RUE,2715,RENE BASCHET,93220.0,"68,4",68,2,4,,2,25657
25658,8,2,ALL,1470,DE MAINTENON,93160.0,"65,03",65,1,3,,2,25658
25659,10,0,RUE,85,ANDRE GERARDIN,93220.0,"70,76",68,2,4,,2,25659
25660,16,22,PROM,1634,MICHEL SIMON,93160.0,"68,5",70,1,3,,2,25660
25661,17,1,AV,2840,SAINTE FOY,93220.0,"42,84",42,1,2,,2,25661
25662,4,45,VLA,3050,DE L UNION,93220.0,"67,55",67,1,3,,2,25662
25663,8,12,PL,1733,DU 11 NOVEMBRE 1918,93160.0,"66,13",66,1,3,,2,25663
25664,19,1,AV,488,DU MARECHAL JOFFRE,93460.0,"21,08",21,1,1,,2,25664
25665,40,22,PROM,490,MARX DORMOY,93460.0,"24,35",27,1,1,,2,25665
25666,37,0,RUE,690,DU DOCTEUR SUREAU,93160.0,"58,38",58,2,3,,2,25666
25667,43,2,ALL,390,DE LA FONTAINE,93340.0,"53,66",51,2,2,,2,25667
25668,9,0,RUE,1777,PAUL BELMONDO,93160.0,"55,62",55,1,2,,2,25668
25669,1,12,PL,334,DU CAPRICE,93160.0,"20,95",20,1,1,,2,25669
25670,43,0,RUE,970,PIERRE BROSSOLETTE,93360.0,"43,72",45,1,3,,2,25670
25671,1,0,RUE,505,MAURICE RAVEL,93460.0,"42,03",42,1,2,,2,25671
25672,18,0,RUE,440,GASTON NAVAILLES,93330.0,71,78,1,4,,1,25672
25673,122,1,AV,800,DE LA RESISTANCE,93340.0,"60,2",52,2,3,,2,25673
25674,4,0,RUE,690,JEAN BACHELET,93360.0,"139,46",55,1,2,,2,25674
25675,8,1,AV,800,DE LA RESISTANCE,93340.0,"20,42",48,1,2,,2,25675
25676,11,0,RUE,940,P VAILLANT COUTURIER,93360.0,"58,06",58,4,3,,2,25676
25677,14,1,AV,1030,DU PRESIDENT ROOSEVELT,93360.0,"33,54",35,1,2,,2,25677
25678,8,0,RUE,1171,DE TOURAINE,93330.0,"56,13",54,1,2,,2,25678
25679,4,5,CHE,845,DES TILLEULS,93460.0,"92,64",92,1,3,,1,25679
25680,22,0,RUE,1550,JEAN BOUIN,93220.0,"49,26",45,2,2,,2,25680
25681,8,0,RUE,1270,WELTER,93330.0,"69,63",68,1,3,,2,25681
25682,16,1,AV,760,DU MARECHAL FOCH,93360.0,"55,62",49,1,3,,2,25682
25683,148,1,AV,880,THIERS,93340.0,"27,99",24,1,1,,2,25683
25684,2,0,RUE,1580,JEAN MOULIN,93220.0,"49,68",50,2,3,,2,25684
25685,7,21,ESP,162,DE CHANTILLY,93330.0,"81,04",81,2,4,,2,25685
25686,14,1,AV,1080,DES RAMIERS,93360.0,"38,65",42,2,2,,2,25686
25687,9001,18,RES,A080,VICTOR HUGO,93370.0,"33,73",39,1,2,,2,25687
25688,45,0,RUE,1210,HUDIER,93160.0,"103,86",93,1,4,,1,25688
25689,9,0,RUE,1440,GUILLEMETEAU,93220.0,"46,42",45,1,2,,2,25689
25690,2,12,PL,1746,PABLO PICASSO,93160.0,"90,27",92,1,4,,2,25690
25691,29,2,ALL,146,DE LA BATELLERIE,93160.0,"60,34",60,1,3,,1,25691
25692,11,45,VLA,1390,GIOT,93220.0,"61,22",61,2,4,,2,25692
25693,39,0,RUE,690,DU DOCTEUR SUREAU,93160.0,"20,66",20,1,1,,2,25693
25694,5,0,RUE,2545,PIERRE BEZET,93220.0,"71,44",66,1,4,,2,25694
25695,4,15,BD,600,DU MIDI,93340.0,"27,05",28,1,1,,2,25695
25696,147,1,AV,100,DES ARTS,93370.0,"104,5",86,5,4,,1,25696
25697,26,2,ALL,240,CLEMENCET,93340.0,"29,69",25,1,1,,2,25697
25698,36,2,ALL,200,DU CHATEAU D EAU,93340.0,"18,42",20,1,1,,2,25698
25699,1,3,RTE,1080,DE GOURNAY,93160.0,"30,35",32,2,1,,2,25699
25700,10,2,ALL,910,VALERE LEFEBVRE,93340.0,"63,78",48,1,3,,2,25700
25701,14,2,ALL,1418,LOUIS ARAGON,93160.0,"80,29",80,1,4,,2,25701
25702,7,15,BD,690,DE L OUEST,93340.0,"57,14",59,2,3,,2,25702
25703,50,1,AV,1040,GEORGES CLEMENCEAU,93160.0,"41,67",55,1,2,,2,25703
25704,9,0,RUE,85,ANDRE GERARDIN,93220.0,"58,85",58,2,3,,2,25704
25705,3,0,RUE,830,PASTEUR,93330.0,"40,03",39,1,2,,2,25705
25706,78,1,AV,1030,DU PRESIDENT ROOSEVELT,93360.0,"28,45",29,1,2,,2,25706
25707,2,2,ALL,610,DE MONTFERMEIL,93340.0,"73,42",75,2,5,,2,25707
25708,166,1,AV,760,EMILE COSSONNEAU,93160.0,"17,03",17,1,1,,2,25708
25709,22,0,RUE,1350,LEO LAGRANGE,93160.0,"42,53",42,1,2,,2,25709
25710,35,0,RUE,690,DU DOCTEUR SUREAU,93160.0,"76,45",76,2,4,,2,25710
25711,20,0,RUE,1580,JEAN MOULIN,93220.0,"39,81",39,2,2,,2,25711
25712,21,0,RUE,1665,DE LA MONTGOLFIERE,93160.0,"85,35",60,1,2,,2,25712
25713,2,1,AV,1480,DES VIOLETTES,93370.0,"42,73",43,1,2,,2,25713
25714,5,2,ALL,854,DU FAON,93160.0,"70,17",71,1,3,,1,25714
25715,36,15,BD,600,DU MIDI,93340.0,"34,38",41,1,2,,2,25715
25716,29,0,RUE,50,DES AUBEPINES,93460.0,"80,02",78,1,4,,1,25716
